PWSID	PWSName	Size	FacilityID	FacilityName	FacilityWaterType	SamplePointID	SamplePointName	SamplePointType	AssociatedFacilityID	AssociatedSamplePointID	CollectionDate	SampleID	Contaminant	MRL	Units	MethodID	AnalyticalResultsSign	AnalyticalResultValue	SampleEventCode	MonitoringRequirement	Region	State	UCMR1SampleType
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	lithium	9	µg/L	EPA 200.7	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	HFPO-DA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFPeS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFTrDA	0.007	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFTA	0.008	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	NFDHA	0.02	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	ADONA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFHpS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFBS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFMBA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	8:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	4:2 FTS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			5/31/2024	4026123	PFEESA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	ADONA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFBS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFHpA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFHxS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFNA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFOS	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFOA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFDA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFDoA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFHxA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFUnA	0.002	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFTA	0.008	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	NFDHA	0.02	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	HFPO-DA	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFBA	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	6:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	4:2 FTS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	8:2 FTS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFMPA	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFPeA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFMBA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFEESA	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFPeS	0.004	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFTrDA	0.007	µg/L	EPA 537.1	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	lithium	9	µg/L	EPA 200.7	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			8/20/2024	4064777	PFHpS	0.003	µg/L	EPA 533	<		SE3	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFTA	0.008	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFHxA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFDoA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFDA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFOA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFOS	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFHxS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFUnA	0.002	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFNA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFTrDA	0.007	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	lithium	9	µg/L	EPA 200.7	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFHpS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFBS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	8:2 FTS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFEESA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFPeS	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFHpA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFMBA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFPeA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	NFDHA	0.02	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFMPA	0.004	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	4:2 FTS	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	6:2 FTS	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	PFBA	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	HFPO-DA	0.005	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	ADONA	0.003	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005066	CAGUAS SUR	L	00004	PF CAGUAS SUR	SW	5066004	PF CAGUAS SUR	EP			11/27/2024	4116232	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE4	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFDA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFDoA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFHxA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFOS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFNA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFTA	0.008	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFOA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFHxS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFHpA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	4:2 FTS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFBA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFTrDA	0.007	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	8:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	lithium	9	µg/L	EPA 200.7	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	6:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFBS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	HFPO-DA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFMPA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	ADONA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFHpS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFPeS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	NFDHA	0.02	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFEESA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFMBA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFPeA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			5/31/2024	4026117	PFUnA	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFBA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	4:2 FTS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	8:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	HFPO-DA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFUnA	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFBS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFHpA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFHxS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFNA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFOS	0.004	µg/L	EPA 533	=	0.0074	SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFOA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFTrDA	0.007	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFDA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFDoA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	ADONA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFHxA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	lithium	9	µg/L	EPA 200.7	=	10.2400	SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFTA	0.008	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0005086	CAGUAS NORTE	L	00001	PF CAGUAS NORTE	SW	5086001	PF CAGUAS NORTE	EP			8/20/2024	4064706	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
